ave_clus_size,num_clus,gamma0,gamma1,gamma2,tau0sq,tauxsq,samp_frac,balanced,bias.cmc.est_gamma1,bias.cmc.est_gamma2,bias.cmc.est_tau0sq,bias.cmc.est_tau1sq,bias.ebmc_fp.est_gamma1,bias.ebmc_fp.est_gamma2,bias.ebmc_fp.est_tau0sq,bias.ebmc_fp.est_tau1sq,bias.ebmc_wald.est_gamma1,bias.ebmc_wald.est_gamma2,bias.ebmc_wald.est_tau0sq,bias.ebmc_wald.est_tau1sq,bias.lmc_mplus.est_gamma1,bias.lmc_mplus.est_gamma2,bias.lmc_mplus.est_tau0sq,bias.lmc_mplus.est_tau1sq,rmse.cmc.est_gamma1,rmse.cmc.est_gamma2,rmse.cmc.est_tau0sq,rmse.cmc.est_tau1sq,rmse.ebmc_fp.est_gamma1,rmse.ebmc_fp.est_gamma2,rmse.ebmc_fp.est_tau0sq,rmse.ebmc_fp.est_tau1sq,rmse.ebmc_wald.est_gamma1,rmse.ebmc_wald.est_gamma2,rmse.ebmc_wald.est_tau0sq,rmse.ebmc_wald.est_tau1sq,rmse.lmc_mplus.est_gamma1,rmse.lmc_mplus.est_gamma2,rmse.lmc_mplus.est_tau0sq,rmse.lmc_mplus.est_tau1sq,pmis.cmc.est_gamma1,pmis.cmc.est_gamma2,pmis.cmc.est_tau0sq,pmis.cmc.est_tau1sq,pmis.ebmc_fp.est_gamma1,pmis.ebmc_fp.est_gamma2,pmis.ebmc_fp.est_tau0sq,pmis.ebmc_fp.est_tau1sq,pmis.ebmc_wald.est_gamma1,pmis.ebmc_wald.est_gamma2,pmis.ebmc_wald.est_tau0sq,pmis.ebmc_wald.est_tau1sq,pmis.lmc_mplus.est_gamma1,pmis.lmc_mplus.est_gamma2,pmis.lmc_mplus.est_tau0sq,pmis.lmc_mplus.est_tau1sq,trimmed_bias.cmc.est_gamma1,trimmed_bias.cmc.est_gamma2,trimmed_bias.cmc.est_tau0sq,trimmed_bias.cmc.est_tau1sq,trimmed_bias.ebmc_fp.est_gamma1,trimmed_bias.ebmc_fp.est_gamma2,trimmed_bias.ebmc_fp.est_tau0sq,trimmed_bias.ebmc_fp.est_tau1sq,trimmed_bias.ebmc_wald.est_gamma1,trimmed_bias.ebmc_wald.est_gamma2,trimmed_bias.ebmc_wald.est_tau0sq,trimmed_bias.ebmc_wald.est_tau1sq,trimmed_bias.lmc_mplus.est_gamma1,trimmed_bias.lmc_mplus.est_gamma2,trimmed_bias.lmc_mplus.est_tau0sq,trimmed_bias.lmc_mplus.est_tau1sq,trimmed_rmse.cmc.est_gamma1,trimmed_rmse.cmc.est_gamma2,trimmed_rmse.cmc.est_tau0sq,trimmed_rmse.cmc.est_tau1sq,trimmed_rmse.ebmc_fp.est_gamma1,trimmed_rmse.ebmc_fp.est_gamma2,trimmed_rmse.ebmc_fp.est_tau0sq,trimmed_rmse.ebmc_fp.est_tau1sq,trimmed_rmse.ebmc_wald.est_gamma1,trimmed_rmse.ebmc_wald.est_gamma2,trimmed_rmse.ebmc_wald.est_tau0sq,trimmed_rmse.ebmc_wald.est_tau1sq,trimmed_rmse.lmc_mplus.est_gamma1,trimmed_rmse.lmc_mplus.est_gamma2,trimmed_rmse.lmc_mplus.est_tau0sq,trimmed_rmse.lmc_mplus.est_tau1sq,coverage.cmc.ci_gamma1,coverage.cmc.ci_gamma2,coverage.cmc.ci_tau0sq,coverage.cmc.ci_tau1sq,coverage.ebmc_fp.ci_gamma1,coverage.ebmc_fp.ci_gamma2,coverage.ebmc_fp.ci_tau0sq,coverage.ebmc_fp.ci_tau1sq,coverage.ebmc_wald.ci_gamma1,coverage.ebmc_wald.ci_gamma2,coverage.ebmc_wald.ci_tau0sq,coverage.ebmc_wald.ci_tau1sq,coverage.lmc_mplus.ci_gamma1,coverage.lmc_mplus.ci_gamma2,coverage.lmc_mplus.ci_tau0sq,coverage.lmc_mplus.ci_tau1sq,ciwidth.cmc.ci_gamma1,ciwidth.cmc.ci_gamma2,ciwidth.cmc.ci_tau0sq,ciwidth.cmc.ci_tau1sq,ciwidth.ebmc_fp.ci_gamma1,ciwidth.ebmc_fp.ci_gamma2,ciwidth.ebmc_fp.ci_tau0sq,ciwidth.ebmc_fp.ci_tau1sq,ciwidth.ebmc_wald.ci_gamma1,ciwidth.ebmc_wald.ci_gamma2,ciwidth.ebmc_wald.ci_tau0sq,ciwidth.ebmc_wald.ci_tau1sq,ciwidth.lmc_mplus.ci_gamma1,ciwidth.lmc_mplus.ci_gamma2,ciwidth.lmc_mplus.ci_tau0sq,ciwidth.lmc_mplus.ci_tau1sq,trimmed_ciwidth.cmc.ci_gamma1,trimmed_ciwidth.cmc.ci_gamma2,trimmed_ciwidth.cmc.ci_tau0sq,trimmed_ciwidth.cmc.ci_tau1sq,trimmed_ciwidth.ebmc_fp.ci_gamma1,trimmed_ciwidth.ebmc_fp.ci_gamma2,trimmed_ciwidth.ebmc_fp.ci_tau0sq,trimmed_ciwidth.ebmc_fp.ci_tau1sq,trimmed_ciwidth.ebmc_wald.ci_gamma1,trimmed_ciwidth.ebmc_wald.ci_gamma2,trimmed_ciwidth.ebmc_wald.ci_tau0sq,trimmed_ciwidth.ebmc_wald.ci_tau1sq,trimmed_ciwidth.lmc_mplus.ci_gamma1,trimmed_ciwidth.lmc_mplus.ci_gamma2,trimmed_ciwidth.lmc_mplus.ci_tau0sq,trimmed_ciwidth.lmc_mplus.ci_tau1sq,pout.cmc.est_gamma1,pout.cmc.est_gamma2,pout.cmc.est_tau0sq,pout.cmc.est_tau1sq,pout.ebmc_fp.est_gamma1,pout.ebmc_fp.est_gamma2,pout.ebmc_fp.est_tau0sq,pout.ebmc_fp.est_tau1sq,pout.ebmc_wald.est_gamma1,pout.ebmc_wald.est_gamma2,pout.ebmc_wald.est_tau0sq,pout.ebmc_wald.est_tau1sq,pout.lmc_mplus.est_gamma1,pout.lmc_mplus.est_gamma2,pout.lmc_mplus.est_tau0sq,pout.lmc_mplus.est_tau1sq,ERRORS,REPLICATIONS
5,20,0,0.7,-0.3,0.1,0.05,0,FALSE,-3.4222568132540076e-4,0.8285532570966545,0.030994875440820864,0.003204252716014661,-0.005901469152059507,-1.9850056429027125,-0.005613991031765501,0.0033232723122839786,-0.005901469152059507,-1.9850056429027125,-0.005613991031765501,0.0033232723122839786,-0.006374863399999955,0.23911772799179498,-0.016095849593650007,0.0039792087378099986,0.008816118092023187,0.7468102129969811,0.006848479266553645,0.001111718907303486,0.008385268615870833,853.2121092050063,0.006851722853245673,0.0010941349799873077,0.008385268615870833,853.2121092050063,0.006851722853245673,0.0010941349799873077,0.008134024387570942,1.9539965926026848,0.004797332810536153,0.0010005291481081134,0,0,0,0,0,0.3625,0,0,0,0.3625,0,0,0,0,0,0,-7.786834698885079e-4,0.8286725650431702,0.024300126405088995,-0.0028472334563740616,-0.006876363279160114,0.03186218518682453,-0.014757302458870603,-0.002671061979524696,-0.006876363279160114,0.03186218518682453,-0.014757302458870603,-0.002671061979524696,-0.007178171468749955,0.19472666261474375,-0.025008308003125007,-0.0016652714837500015,0.006081875530848457,0.7126709886912336,0.003753343985681811,4.432964542125925e-4,0.005791346368466324,1.4651581629273172,0.004945755125066971,4.330793808185551e-4,0.005791346368466324,1.4651581629273172,0.004945755125066971,4.330793808185551e-4,0.005641566102861539,0.9386289675320948,0.0034958189039530833,3.80641624502139e-4,0.9345,0.062,0.85,0.568,0.9345,0.8250980392156863,0.8005,0.588,0.9345,0.8250980392156863,0.8005,0.588,0.951,0.9065,0.992,0.9895,0.3579651717800462,0.8396500877363994,0.26004108539107296,0.10206751721178815,0.34747165616503894,15.075833340155791,0.26062596721495723,0.10131783484785477,0.34747165616503894,15.075833340155791,0.26062596721495723,0.10131783484785477,0.3692428271856047,13.877089002171463,0.604167794697194,0.22928155417581514,0.3533665913285926,0.8259634628644569,0.2554603898951717,0.08606744477764798,0.34357940729569453,4.13960927636268,0.2572971775694064,0.08641536971035646,0.34357940729569453,4.13960927636268,0.2572971775694064,0.08641536971035646,0.3633012605714617,7.05656875756745,0.5322066515732837,0.2026877534935769,0.007,0.008,0.0195,0.045,0.0095,0.0755,0.01,0.048,0.0095,0.0755,0.01,0.048,0.009,0.0595,0.0265,0.048,154,2000
25,20,0,0.7,-0.3,0.1,0.05,0,FALSE,8.365699055984944e-4,0.5347388063143883,0.014267661945225526,-0.0022547138103491244,5.407306820665091e-4,-0.5030805370344326,-0.020038499667348914,-0.002181098936367844,5.407306820665091e-4,-0.5030805370344326,-0.020038499667348914,-0.002181098936367844,3.3833313500004377e-4,-0.17697108742765,-0.021309882179550006,-0.0023602864782200014,0.002691369244445047,0.38779144287907025,0.0025935953225415605,2.2678855433107902e-4,0.0026720516446526853,10.278323587329384,0.0034007862167994536,2.2730297426203056e-4,0.0026720516446526853,10.278323587329384,0.0034007862167994536,2.2730297426203056e-4,0.0026616580279022494,0.8886769389304466,0.002970729890648735,2.1878265816922636e-4,0,0,0,0,0,0.0275,0,0,0,0.0275,0,0,0,0,0,0,8.317467137271768e-4,0.5333561533955399,0.010803347099635013,-0.003400923704942987,5.390434214556883e-4,-0.15941137168940692,-0.023333202857156957,-0.0033487690012657502,5.390434214556883e-4,-0.15941137168940692,-0.023333202857156957,-0.0033487690012657502,3.54430087500044e-4,-0.1360631405533125,-0.025573941123750006,-0.0035676753376875014,0.001866590168877799,0.32911310440670527,0.0015373054682833096,1.70088753577813e-4,0.0018547076437847405,0.48646925425836046,0.0027968163794464995,1.6999983667517925e-4,0.0018547076437847405,0.48646925425836046,0.0027968163794464995,1.6999983667517925e-4,0.001843015355711071,0.4090832240783465,0.0024349015191089266,1.64133885393922e-4,0.9205,0.465,0.909,0.8315,0.922,0.8431876606683805,0.759,0.8335,0.922,0.8431876606683805,0.759,0.8335,0.929,0.93,0.896,0.88,0.19128051756394496,1.029314569671249,0.17601358185741844,0.0555910052235731,0.19098466898269423,3.3655896031771597,0.17226842494000177,0.055509890318347424,0.19098466898269423,3.3655896031771597,0.17226842494000177,0.055509890318347424,0.1932667433633799,3.3964100836601525,0.23403428919091315,0.05950964903672427,0.19056065464454622,1.013862752541996,0.1720246382346559,0.055450687490640194,0.19020879807541252,2.3791715454722073,0.16849011188567223,0.0554146744531821,0.19020879807541252,2.3791715454722073,0.16849011188567223,0.0554146744531821,0.1922391638907408,2.471116939833456,0.2151181280974294,0.057099900975715046,0.009,0.011,0.017,0.015,0.0085,0.0685,0.0125,0.016,0.0085,0.0685,0.0125,0.016,0.008,0.048,0.016,0.013,6,2000
5,50,0,0.7,-0.3,0.1,0.05,0,FALSE,-0.0030672187489068146,0.8332513505879664,0.037601233270510834,0.0013129266100998856,-0.005848958208579811,-0.7318081581911491,-0.008395334388588494,0.0011618452367778392,-0.005848958208579811,-0.7318081581911491,-0.008395334388588494,0.0011618452367778392,-0.0056511518349999556,0.028737907609534992,-0.010731001309750006,0.0019026203600949986,0.003715205524214548,0.7147936965429806,0.004156499105398531,5.500041503407498e-4,0.003571259651266747,46.51610167541213,0.004472070760939704,5.362388649217618e-4,0.003571259651266747,46.51610167541213,0.004472070760939704,5.362388649217618e-4,0.003462968836828356,0.9741738763848526,0.0030386664309018365,4.598638451081758e-4,0,0,0,0,0,0.1855,0,0,0,0.1855,0,0,0,0,0,0,-0.0034248758814441104,0.8338032933196777,0.03523939628784244,-0.0017275676970711633,-0.0061073599822074045,-0.06699758954804283,-0.011952588355807583,-0.0017794337482575574,-0.0061073599822074045,-0.06699758954804283,-0.011952588355807583,-0.0017794337482575574,-0.005930038668749956,0.029724055211918753,-0.014758594308750005,-8.973641454375012e-4,0.0025761930941984403,0.7043641326727523,0.0026841287926870467,3.3335941244786506e-4,0.0024890609097545343,0.8258036575265532,0.0038209534693164323,3.3013096463810533e-4,0.0024890609097545343,0.8258036575265532,0.0038209534693164323,3.3013096463810533e-4,0.0024247064627940284,0.45349915447494854,0.0024041175202099193,2.650977251041977e-4,0.9395,0,0.9185,0.729,0.9305,0.8453038674033149,0.7995,0.739,0.9305,0.8453038674033149,0.7995,0.739,0.941,0.9195,0.985,0.9955,0.22865954769948119,0.524066493784085,0.1922107219448954,0.08685602167281557,0.2223106275409038,5.631784999181116,0.1899610104883789,0.08461059281006163,0.2223106275409038,5.631784999181116,0.1899610104883789,0.08461059281006163,0.2273446493476739,6.09817733433376,0.3459504732223595,0.11865445158587835,0.22699349312458078,0.5207021837194576,0.19304090679430858,0.08616183117534831,0.22097680420432583,3.105454231173827,0.19025474166781303,0.08441854497728933,0.22097680420432583,3.105454231173827,0.19025474166781303,0.08441854497728933,0.22605265616216813,3.422301962201786,0.316378227689196,0.11353203800552476,0.0085,0.009,0.013,0.0165,0.0085,0.0895,5e-4,0.016,0.0085,0.0895,5e-4,0.016,0.0085,0.045,0.008,0.021,15,2000
25,50,0,0.7,-0.3,0.1,0.05,0,FALSE,0.0011071074261170548,0.5566081668230285,0.0213801768539861,-8.90772609333354e-4,0.0010737500715222912,-0.08720087423887245,-0.006815054132595063,-8.821145859694473e-4,0.0010737500715222912,-0.08720087423887245,-0.006815054132595063,-8.821145859694473e-4,0.0010700504700000444,-0.067539889311385,-0.009062393812350005,-0.0012375521021250014,0.001060059040618438,0.3421510695893922,0.0014188096458595011,9.794137678890405e-5,0.0010532825433193463,0.44581120385731865,0.0013052601435084563,9.764690534243251e-5,0.0010532825433193463,0.44581120385731865,0.0013052601435084563,9.764690534243251e-5,0.0010538906123976428,0.2667644284489676,0.0012984113003421676,9.60195037770063e-5,0,0,0,0,0,0.0015,0,0,0,0.0015,0,0,0,0,0,0,8.376385620226256e-4,0.5577982308587546,0.020313757700973458,-0.0012529214368643177,8.021035552140137e-4,-0.02448966354287755,-0.0070696315628228255,-0.0012493783131516912,8.021035552140137e-4,-0.02448966354287755,-0.0070696315628228255,-0.0012493783131516912,7.93817500000044e-4,-0.02552198165798126,-0.009508928174375006,-0.0016196571775000015,7.326308602366079e-4,0.32495631365297045,9.419256355227925e-4,6.89449394487274e-5,7.276650437841655e-4,0.12007700239850941,8.602675618675639e-4,6.843892256020566e-5,7.276650437841655e-4,0.12007700239850941,8.602675618675639e-4,6.843892256020566e-5,7.280124719397616e-4,0.11734867380674574,8.988969144499543e-4,6.78833894505883e-5,0.937,0.1145,0.951,0.899,0.938,0.9033550325488232,0.87,0.898,0.938,0.9033550325488232,0.87,0.898,0.939,0.9085,0.9075,0.896,0.12478181306499098,0.6532313173685802,0.11873781506870029,0.0374294992425737,0.12451769043053368,1.5069194794526588,0.11544010623282912,0.03735138588351471,0.12451769043053368,1.5069194794526588,0.11544010623282912,0.03735138588351471,0.12435301529369401,1.48846889830691,0.13229499487499383,0.036867698016396756,0.12485060011967178,0.6500314054154731,0.11781701390565653,0.03715927738083819,0.12458574491611032,1.3813505622180424,0.11448395139717195,0.03707650609568333,0.12458574491611032,1.3813505622180424,0.11448395139717195,0.03707650609568333,0.12438358887331699,1.377181699568079,0.12946498298114206,0.036540585463239135,0.009,0.0085,0.0095,0.0105,0.01,0.0395,0.0205,0.0125,0.01,0.0395,0.0205,0.0125,0.01,0.037,0.011,0.011,0,2000
5,100,0,0.7,-0.3,0.1,0.05,0,FALSE,5.173913926992755e-4,0.837446917607374,0.04136610170872274,-9.046638465198813e-4,-0.001009715079692014,-1.607497922310216,-0.011445174705329861,-0.0010213109749879,-0.001009715079692014,-1.607497922310216,-0.011445174705329861,-0.0010213109749879,-9.283586899999556e-4,-0.084994832392655,-0.009251040266400005,-0.0010194285504000014,0.0018204062357418352,0.7113475459284029,0.0031858544316516147,3.151507121336693e-4,0.0017401347419951341,311.0771866714536,0.0033100666156802914,2.930503632664333e-4,0.0017401347419951341,311.0771866714536,0.0033100666156802914,2.930503632664333e-4,0.0017015802134352704,0.5645288827408528,0.002086128162949438,2.4555371532633666e-4,0,0,0,0,0,0.0855,0,0,0,0.0855,0,0,0,0,0,0,7.705872414824901e-4,0.8365091733183403,0.04004905970976829,-0.0024323603539682962,-9.120248067724497e-4,-0.1422963502376024,-0.012102899101704527,-0.002344882758198447,-9.120248067724497e-4,-0.1422963502376024,-0.012102899101704527,-0.002344882758198447,-8.293604124999562e-4,-0.05744040344081876,-0.010797211384375005,-0.0024411592731250014,0.0012991679137370018,0.7040477143393041,0.0022993142044126585,2.3302027647300648e-4,0.0012512912453629692,0.5686412236870373,0.002741975202353317,2.206281476780259e-4,0.0012512912453629692,0.5686412236870373,0.002741975202353317,2.206281476780259e-4,0.0012181958245538404,0.31067644172174463,0.0016093583411838509,1.7898287197799122e-4,0.943,0,0.8695,0.8535,0.941,0.8337889557135046,0.7515,0.872,0.941,0.8337889557135046,0.7515,0.872,0.9465,0.9175,0.985,0.9975,0.16108013666634396,0.3728397095544986,0.1438347248764181,0.06825917906579336,0.15705157181760415,5.608986659496188,0.14132777407499114,0.06630253595152677,0.15705157181760415,5.608986659496188,0.14132777407499114,0.06630253595152677,0.15832998792097622,2.9848737055163523,0.23967874355979368,0.07367141532401965,0.1605167991010227,0.3714295868655933,0.14362203191964368,0.07139435457128761,0.15664260875585048,2.389566322449691,0.14110141881355262,0.06976695382324709,0.15664260875585048,2.389566322449691,0.14110141881355262,0.06976695382324709,0.15792047893671818,2.2976715908840095,0.22470905830239776,0.07288174687293938,0.006,0.009,0.0085,0.0085,0.0055,0.0955,0.003,0.01,0.0055,0.0955,0.003,0.01,0.0065,0.0235,0.004,0.011,5,2000
25,100,0,0.7,-0.3,0.1,0.05,0,FALSE,4.91622524218222e-4,0.5468766205096253,0.0245038904086705,-4.8245980769696473e-4,4.781853930951238e-4,-0.04797517700225108,-0.0023011759884658733,-4.776624590038371e-4,4.781853930951238e-4,-0.04797517700225108,-0.0023011759884658733,-4.776624590038371e-4,5.024495550000432e-4,-0.04953411981434001,-0.005268796035800005,-8.147561343000014e-4,5.509403989691619e-4,0.3152262803072201,0.0011011642682111989,4.886047075681093e-5,5.50303296196523e-4,0.0904579636439994,5.88828783569818e-4,4.859830456935037e-5,5.50303296196523e-4,0.0904579636439994,5.88828783569818e-4,4.859830456935037e-5,5.498039652200135e-4,0.09026919728462167,6.119721476848288e-4,4.769796655621572e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4883476212050366e-4,0.546385679738028,0.023784911940203435,-7.32315134650751e-4,0.00034484431311786927,-0.03285988156813482,-0.0023741302952338117,-7.237644826540223e-4,0.00034484431311786927,-0.03285988156813482,-0.0023741302952338117,-7.237644826540223e-4,3.7301353750004344e-4,-0.034862312277187515,-0.005329667863125005,-0.0010526126187500012,3.792923907235072e-4,0.3057041384510575,8.129461556055983e-4,3.4060635600691303e-5,3.7785763036204153e-4,0.05458845055613304,4.113676025591919e-4,3.394801810079758e-5,3.7785763036204153e-4,0.05458845055613304,4.113676025591919e-4,3.394801810079758e-5,3.773063391091283e-4,0.05435206005851905,4.254109883720195e-4,3.3781097126691185e-5,0.933,0.0055,0.8695,0.9275,0.932,0.9175,0.894,0.9245,0.932,0.9175,0.894,0.9245,0.932,0.9115,0.9205,0.919,0.08916795407626012,0.4675073759553022,0.08592515461005111,0.026810482013195414,0.08897153346242331,0.9964279227864956,0.08338224087666664,0.026744391630075318,0.08897153346242331,0.9964279227864956,0.08338224087666664,0.026744391630075318,0.08871646523561691,0.9860032836889508,0.09335157766141332,0.026379911793051,0.08911333085093062,0.46638886888222636,0.0855027647976841,0.026664443565608056,0.0889205873688551,0.97120822352204506,0.08301341183537896,0.02659941981168988,0.0889205873688551,0.97120822352204506,0.08301341183537896,0.02659941981168988,0.08866604067575706,0.9614320988204355,0.09267527034666728,0.026240817578243803,0.007,0.008,0.0055,0.0095,0.008,0.02,0.009,0.009,0.008,0.02,0.009,0.009,0.007,0.021,0.011,0.008,0,2000
5,20,0,0.7,-0.3,0.4,0.05,0,FALSE,4.5890527594743673e-4,0.8443301219892896,0.0032542268407088045,-0.012828167661788932,-0.0023876616300166774,-1.436116871783459,-0.08734001415051054,-0.011646682262875649,-0.0023876616300166774,-1.436116871783459,-0.08734001415051054,-0.011646682262875649,-0.0016102613949999542,0.11826454820013997,-0.13314906801716503,-0.012047459843880006,0.015298391391527416,0.8431994532400066,0.0354353198108837,0.005181787795558002,0.014431585382902765,1837.78100188066,0.053164694626586385,0.005327439839080682,0.014431585382902765,1837.78100188066,0.053164694626586385,0.005327439839080682,0.014233203771808835,6.933579244032381,0.05145365656103885,0.005058458018883424,0,0,0,0,0,0.3605,0,0,0,0.3605,0,0,0,0,0,0,6.20527999139574e-5,0.8451466164266478,-0.010443853540079382,-0.021362506224545188,-0.0028206838289316577,-0.0023559421369125405,-0.0993998515280269,-0.020270797832275807,-0.0028206838289316577,-0.0023559421369125405,-0.0993998515280269,-0.020270797832275807,-0.0021696626249999543,0.02293244825017498,-0.15154906872875,-0.020522013300000006,0.010619139905103606,0.7699341599134947,0.023247124512298097,0.003715699787389953,0.009976038862044505,3.688637477293765,0.04376647521505313,0.0036175066949709206,0.009976038862044505,3.688637477293765,0.04376647521505313,0.0036175066949709206,0.009862060557187184,3.4443089033741474,0.045444103840131374,0.0034106995988991344,0.916,0.2335,0.8445,0.765,0.917,0.8342455043002346,0.731,0.774,0.917,0.8342455043002346,0.731,0.774,0.928,0.922,0.9195,0.916,0.4415549205123324,1.1574248616323957,0.6458246288421332,0.25383091428606336,0.4323498926632218,23.388682079400716,0.6448209995028212,0.25253998583611664,0.4323498926632218,23.388682079400716,0.6448209995028212,0.25253998583611664,0.45021431274777574,23.368644306597997,1.4171346531030176,0.31420337487898903,0.43677062736792427,1.1371456196249021,0.6325573866757972,0.24694168155051405,0.4280215730987202,6.2410094824700195,0.634739645002985,0.24517256255329536,0.4280215730987202,6.2410094824700195,0.634739645002985,0.24517256255329536,0.4439927081533309,11.287391751827037,1.2156798734320653,0.28959062180678524,0.0105,0.011,0.0225,0.023,0.011,0.086,0.0095,0.023,0.011,0.086,0.0095,0.023,0.0105,0.061,0.015,0.023,25,2000
25,20,0,0.7,-0.3,0.4,0.05,0,FALSE,0.0010261201634179278,0.5503970046156118,-0.006885138644390602,-0.006524463112265439,8.330907840638792e-4,-0.5880824613336555,-0.07068319559599687,-0.006526005739643319,8.330907840638792e-4,-0.5880824613336555,-0.07068319559599687,-0.006526005739643319,8.54949715000044e-4,-0.30701945060035,-0.07937357986660003,-0.007105061048350006,0.006905780272780182,0.5721001349675354,0.020981592416031775,0.0017346735891489403,0.006871717067212634,24.955549764094638,0.03150547509215553,0.001732358412438166,0.006871717067212634,24.955549764094638,0.03150547509215553,0.001732358412438166,0.006868897400085703,3.7592112809920972,0.03197291301690641,0.00171720249945087,0,0,0,0,0,0.0275,0,0,0,0.0275,0,0,0,0,0,0,0.001171995376395721,0.5482020684236086,-0.016882027651780627,-0.009024030533121867,9.94726436813335e-4,-0.18069229315971597,-0.07606156684869578,-0.009022737008503992,9.94726436813335e-4,-0.18069229315971597,-0.07606156684869578,-0.009022737008503992,0.0010411261687500444,-0.1955887044379375,-0.08756054675625002,-0.009588212523125006,0.004736271319847661,0.43670544904126135,0.014393780575447487,0.0012310964837501089,0.004732663802646599,1.34127498454618,0.022792730143886126,0.0012365989138578472,0.004732663802646599,1.34127498454618,0.022792730143886126,0.0012365989138578472,0.004734023578346488,1.404868438776318,0.024865827149190115,0.0012369779574952736,0.9175,0.695,0.8765,0.859,0.921,0.8658097686375321,0.772,0.8585,0.921,0.8658097686375321,0.772,0.8585,0.921,0.886,0.8415,0.8545,0.3087592162763277,1.7291329893988765,0.5303020009466943,0.1545827869319824,0.30829093051268436,5.9673859344137865,0.5260922059249286,0.15426446140571062,0.30829093051268436,5.9673859344137865,0.5260922059249286,0.15426446140571062,0.3088502627916194,5.968306677498488,0.6484934149952857,0.15320538372864673,0.30848128726177204,1.7020577932569998,0.5177861282811912,0.15100347238202064,0.30799132683507086,4.215652028868692,0.5133782447476314,0.15065897147880683,0.30799132683507086,4.215652028868692,0.5133782447476314,0.15065897147880683,0.30847924267066645,4.367191528337227,0.599068866594766,0.14965063001322515,0.006,0.0065,0.019,0.014,0.006,0.07,0.0135,0.0145,0.006,0.07,0.0135,0.0145,0.006,0.067,0.0135,0.0135,1,2000
5,50,0,0.7,-0.3,0.4,0.05,0,FALSE,-0.0035812454493409506,0.8526666330263419,0.04479679004575594,-0.004158559268603209,-0.004920581309989895,-0.7673348502150542,-0.05460364278348256,-0.0038238357106413763,-0.004920581309989895,-0.7673348502150542,-0.05460364278348256,-0.0038238357106413763,-0.003843107639999957,-0.24275344036771004,-0.07944823840888703,-0.005440146922600005,0.006217051131850827,0.7688154785374557,0.016406113387810315,0.0022771927948748746,0.0059225395124300395,64.5883984214095,0.030146375219667492,0.0022237685945218928,0.0059225395124300395,64.5883984214095,0.030146375219667492,0.0022237685945218928,0.005876650372949262,4.997702348450767,0.028579285414070347,0.002138058438990436,0,0,0,0,0,0.1855,0,0,0,0.1855,0,0,0,0,0,0,-0.003750754190307847,0.8537590986008845,0.04048573236551818,-0.006194396064781188,-0.005161241565629637,-0.06769037215383232,-0.046747763388401836,-0.005781712343573043,-0.005161241565629637,-0.06769037215383232,-0.046747763388401836,-0.005781712343573043,-0.004097525162499957,-0.2185682342721375,-0.08107101315000002,-0.007545629112500006,0.0043329455308304,0.7472381687102043,0.01067636636087844,0.0015855531302031139,0.004171974412359686,1.6069077397871068,0.01870538660530056,0.0015647747287298333,0.004171974412359686,1.6069077397871068,0.01870538660530056,0.0015647747287298333,0.004156191143951229,2.067138042739622,0.02160924079858586,0.0015327769046927738,0.926,0.0145,0.951,0.904,0.929,0.8919582565991406,0.7975,0.903,0.929,0.8919582565991406,0.7975,0.903,0.929,0.9335,0.95,0.896,0.2924580346999805,0.7394694893030629,0.4611776951823223,0.18696314561608554,0.2857814374279211,8.620269518582438,0.45118803938331586,0.18305721617769355,0.2857814374279211,8.620269518582438,0.45118803938331586,0.18305721617769355,0.2873913252147988,9.839346143393382,0.838170896594736,0.18180413928341407,0.29213068294474115,0.7347537182594003,0.4578939114764227,0.1860338789995871,0.2855110682635029,4.759606116648577,0.44791332120966465,0.18208331535276165,0.2855110682635029,4.759606116648577,0.44791332120966465,0.18208331535276165,0.28695055705698597,5.872108002200223,0.7223453297056526,0.17912351346947367,0.0045,0.009,0.011,0.0135,0.005,0.0915,0.003,0.0095,0.005,0.0915,0.003,0.0095,0.0045,0.06,0.003,0.01,2,2000
