ave_clus_size,num_clus,gamma0,gamma1,gamma2,gamma3,gamma4,gamma5,tau0sq,tauxsq,balanced,bias.cmc.est_gamma1,bias.cmc.est_gamma2,bias.cmc.est_gamma3,bias.cmc.est_gamma4,bias.cmc.est_gamma5,bias.cmc.est_tau0sq,bias.cmc.est_tau1sq,bias.ebmc_rs.est_gamma1,bias.ebmc_rs.est_gamma2,bias.ebmc_rs.est_gamma3,bias.ebmc_rs.est_gamma4,bias.ebmc_rs.est_gamma5,bias.ebmc_rs.est_tau0sq,bias.ebmc_rs.est_tau1sq,bias.lmc_mplus.est_gamma1,bias.lmc_mplus.est_gamma2,bias.lmc_mplus.est_gamma3,bias.lmc_mplus.est_gamma4,bias.lmc_mplus.est_gamma5,bias.lmc_mplus.est_tau0sq,bias.lmc_mplus.est_tau1sq,rmse.cmc.est_gamma1,rmse.cmc.est_gamma2,rmse.cmc.est_gamma3,rmse.cmc.est_gamma4,rmse.cmc.est_gamma5,rmse.cmc.est_tau0sq,rmse.cmc.est_tau1sq,rmse.ebmc_rs.est_gamma1,rmse.ebmc_rs.est_gamma2,rmse.ebmc_rs.est_gamma3,rmse.ebmc_rs.est_gamma4,rmse.ebmc_rs.est_gamma5,rmse.ebmc_rs.est_tau0sq,rmse.ebmc_rs.est_tau1sq,rmse.lmc_mplus.est_gamma1,rmse.lmc_mplus.est_gamma2,rmse.lmc_mplus.est_gamma3,rmse.lmc_mplus.est_gamma4,rmse.lmc_mplus.est_gamma5,rmse.lmc_mplus.est_tau0sq,rmse.lmc_mplus.est_tau1sq,trimmed_bias.cmc.est_gamma1,trimmed_bias.cmc.est_gamma2,trimmed_bias.cmc.est_gamma3,trimmed_bias.cmc.est_gamma4,trimmed_bias.cmc.est_gamma5,trimmed_bias.cmc.est_tau0sq,trimmed_bias.cmc.est_tau1sq,trimmed_bias.ebmc_rs.est_gamma1,trimmed_bias.ebmc_rs.est_gamma2,trimmed_bias.ebmc_rs.est_gamma3,trimmed_bias.ebmc_rs.est_gamma4,trimmed_bias.ebmc_rs.est_gamma5,trimmed_bias.ebmc_rs.est_tau0sq,trimmed_bias.ebmc_rs.est_tau1sq,trimmed_bias.lmc_mplus.est_gamma1,trimmed_bias.lmc_mplus.est_gamma2,trimmed_bias.lmc_mplus.est_gamma3,trimmed_bias.lmc_mplus.est_gamma4,trimmed_bias.lmc_mplus.est_gamma5,trimmed_bias.lmc_mplus.est_tau0sq,trimmed_bias.lmc_mplus.est_tau1sq,trimmed_rmse.cmc.est_gamma1,trimmed_rmse.cmc.est_gamma2,trimmed_rmse.cmc.est_gamma3,trimmed_rmse.cmc.est_gamma4,trimmed_rmse.cmc.est_gamma5,trimmed_rmse.cmc.est_tau0sq,trimmed_rmse.cmc.est_tau1sq,trimmed_rmse.ebmc_rs.est_gamma1,trimmed_rmse.ebmc_rs.est_gamma2,trimmed_rmse.ebmc_rs.est_gamma3,trimmed_rmse.ebmc_rs.est_gamma4,trimmed_rmse.ebmc_rs.est_gamma5,trimmed_rmse.ebmc_rs.est_tau0sq,trimmed_rmse.ebmc_rs.est_tau1sq,trimmed_rmse.lmc_mplus.est_gamma1,trimmed_rmse.lmc_mplus.est_gamma2,trimmed_rmse.lmc_mplus.est_gamma3,trimmed_rmse.lmc_mplus.est_gamma4,trimmed_rmse.lmc_mplus.est_gamma5,trimmed_rmse.lmc_mplus.est_tau0sq,trimmed_rmse.lmc_mplus.est_tau1sq,coverage.cmc.ci_gamma1,coverage.cmc.ci_gamma2,coverage.cmc.ci_gamma3,coverage.cmc.ci_gamma4,coverage.cmc.ci_gamma5,coverage.cmc.ci_tau0sq,coverage.cmc.ci_tau1sq,coverage.ebmc_rs.ci_gamma1,coverage.ebmc_rs.ci_gamma2,coverage.ebmc_rs.ci_gamma3,coverage.ebmc_rs.ci_gamma4,coverage.ebmc_rs.ci_gamma5,coverage.ebmc_rs.ci_tau0sq,coverage.ebmc_rs.ci_tau1sq,coverage.lmc_mplus.ci_gamma1,coverage.lmc_mplus.ci_gamma2,coverage.lmc_mplus.ci_gamma3,coverage.lmc_mplus.ci_gamma4,coverage.lmc_mplus.ci_gamma5,coverage.lmc_mplus.ci_tau0sq,coverage.lmc_mplus.ci_tau1sq,ciwidth.cmc.ci_gamma1,ciwidth.cmc.ci_gamma2,ciwidth.cmc.ci_gamma3,ciwidth.cmc.ci_gamma4,ciwidth.cmc.ci_gamma5,ciwidth.cmc.ci_tau0sq,ciwidth.cmc.ci_tau1sq,ciwidth.ebmc_rs.ci_gamma1,ciwidth.ebmc_rs.ci_gamma2,ciwidth.ebmc_rs.ci_gamma3,ciwidth.ebmc_rs.ci_gamma4,ciwidth.ebmc_rs.ci_gamma5,ciwidth.ebmc_rs.ci_tau0sq,ciwidth.ebmc_rs.ci_tau1sq,ciwidth.lmc_mplus.ci_gamma1,ciwidth.lmc_mplus.ci_gamma2,ciwidth.lmc_mplus.ci_gamma3,ciwidth.lmc_mplus.ci_gamma4,ciwidth.lmc_mplus.ci_gamma5,ciwidth.lmc_mplus.ci_tau0sq,ciwidth.lmc_mplus.ci_tau1sq,trimmed_ciwidth.cmc.ci_gamma1,trimmed_ciwidth.cmc.ci_gamma2,trimmed_ciwidth.cmc.ci_gamma3,trimmed_ciwidth.cmc.ci_gamma4,trimmed_ciwidth.cmc.ci_gamma5,trimmed_ciwidth.cmc.ci_tau0sq,trimmed_ciwidth.cmc.ci_tau1sq,trimmed_ciwidth.ebmc_rs.ci_gamma1,trimmed_ciwidth.ebmc_rs.ci_gamma2,trimmed_ciwidth.ebmc_rs.ci_gamma3,trimmed_ciwidth.ebmc_rs.ci_gamma4,trimmed_ciwidth.ebmc_rs.ci_gamma5,trimmed_ciwidth.ebmc_rs.ci_tau0sq,trimmed_ciwidth.ebmc_rs.ci_tau1sq,trimmed_ciwidth.lmc_mplus.ci_gamma1,trimmed_ciwidth.lmc_mplus.ci_gamma2,trimmed_ciwidth.lmc_mplus.ci_gamma3,trimmed_ciwidth.lmc_mplus.ci_gamma4,trimmed_ciwidth.lmc_mplus.ci_gamma5,trimmed_ciwidth.lmc_mplus.ci_tau0sq,trimmed_ciwidth.lmc_mplus.ci_tau1sq,REPLICATIONS,SIM_TIME,COMPLETED,SEED,ERRORS,WARNINGS
5,20,1,0.4,-0.2,0.5,0.3,0.2,0.098,0.05,TRUE,0.0020703297983951587,0.46767060554672735,-0.12830162617217925,0.06453821653371856,-0.14118944349803114,0.015103496538680702,0.001280567986602828,0.002148116109577852,-4660.38456976675,1009.2581923839325,-0.03815608333847929,0.057690307880868465,7.094652949354882e-4,0.0010420058841422671,-0.0036473350974000228,0.12318214025150002,9.138571573700013e-4,0.028951826170600006,-0.062063294108600016,-0.012844886501650004,-0.006235887069420003,0.015643206821741827,0.2966270236096194,0.40668651231633685,0.044253944369580536,0.09823072310899021,0.005349409232489801,0.004297559598442051,0.015632056113323124,27775077813.28992,1192936361.3096576,3.66823043071076,11.720592794349294,0.005500368431949569,0.004336446438320129,0.01467007449398388,4.283729864953663,1.5337205814111536,0.34955094943574994,1.2741646324050757,0.004697701462594235,0.0034065069453835073,0.0015708596573174433,0.46736813070705957,-0.13015580498410334,0.06512944102223503,-0.1421091012863805,0.008798449625658506,-0.01167888392945421,0.0016743273428491716,-0.10732961668300162,0.03879954358395752,0.018665168172228592,-0.04759034562080608,-0.0058469055244214025,-0.012002409722217043,-0.004120425350000023,0.12540787812687498,-0.022759212115787502,0.030228454294500013,-0.06761541126075,-0.021567121596250002,-0.0186292044156875,0.1230957094519446,0.5399260485516343,0.6334995687340974,0.2022072720853818,0.30666196043114796,0.06996025036943476,0.03781502505105002,0.12325487088168784,1.2162788780532923,0.9863376194917125,0.38933223148535906,0.7358017778716389,0.07575328097409748,0.037622482574391845,0.11625559062510682,1.1027792346881151,0.8859682505741303,0.3971009557045741,0.7284235973432144,0.06719735097000727,0.030494396144147937,0.9355,0.585,0.9225,0.9205,0.896,0.841,0.513,0.934,0.92,0.915,0.932,0.9315,0.831,0.5145,0.944,0.9615,0.9595,0.9455,0.941,0.999,0.9775,0.4643707154823655,1.0792880102972968,2.2044849162897275,0.7355161653806596,1.0489057331491798,0.2718870371204173,0.17153017429426567,0.4643969093366986,19435.770240890597,8381.354610555149,2.317352371314836,4.415825626697797,0.2713432615570332,0.17069260447469,0.4722771225232191,19.14977650192174,9.949775420309377,1.9131318010829077,3.616231312555263,0.6128029037242587,0.5137132353023809,0.46252511958905995,1.0604620492921555,2.1731609295034913,0.7237092160844174,1.0290906009944039,0.2730224832764226,0.13931027624996128,0.46263746357826885,7.785755473565783,4.168874494201592,1.657796329364034,3.1396487727208435,0.27223439489382,0.13788537612952617,0.4660208403178452,8.063085262140627,4.583123529404125,1.6245358197400548,3.052925894244937,0.5230095204925311,0.4498206534175012,2000,288.265,Mon Mar 20 13:30:14 2023,23506100,1221,17
25,20,1,0.4,-0.2,0.5,0.3,0.2,0.098,0.05,TRUE,-1.8872458852399965e-8,0.23484816878187043,-0.07079030717624794,0.03939119490790381,-0.07715292674848788,-0.013108531797931021,-0.007459141523333006,6.369176501112871e-7,-11.664749696491489,8.167602862916814,0.006925288186798344,-0.012184524165406939,-0.021194739901974763,-0.0074574419795974236,-3.584831100000221e-4,-0.17886050899043998,0.04641179722566,-0.0021770069774599897,0.007424651275274991,-0.026871214357350005,-0.010945766068040003,0.002380047656924474,0.16609212964815143,0.21331268745633453,0.021409223475087613,0.06647039361862306,0.0017221964467897834,7.450318493070208e-4,0.002379298187831152,236362.35332110486,138704.64115476672,0.054054802040768124,0.1900799113699483,0.002137541432192387,7.423201469447428e-4,0.002371826905093478,1.519453652258264,0.5712950422764211,0.08842648329245337,0.32722679173798425,0.0023877095559678065,7.80614993687146e-4,-4.2877437989258347e-4,0.2343616159127239,-0.07031940617079259,0.03879233469802489,-0.07561583504196025,-0.01570401493925598,-0.009313536960830345,-4.2467730567245576e-4,0.011982516900155244,-0.002073950631942955,0.01168143728804526,-0.020683093435826482,-0.02334869314611507,-0.009312380888261392,-7.818188312500229e-4,-0.1001070087818,0.025345416425825003,-0.0017909322471374883,0.006543694981593738,-0.029736065605000004,-0.013182681923687503,0.04723877226018369,0.3955105472270983,0.44953567990166143,0.14253180892671985,0.2500220844673882,0.04250215027487487,0.027703587278823112,0.04699621699018427,0.539552952254373,0.4864660937119643,0.19413684178875057,0.36166456078843784,0.04658414595330182,0.027605787561793518,0.047415931634290844,0.6539965749913123,0.513599594192171,0.22232782033252296,0.41458225925222514,0.051154952733692735,0.02817246052251485,0.9465,0.83,0.878,0.917,0.9115,0.818,0.8185,0.9465,0.892,0.8755,0.927,0.919,0.7695,0.8165,0.9475,0.9265,0.9,0.929,0.923,0.8225,0.855,0.19140617130810603,1.1760510457000546,1.4556321582539387,0.527356884298286,0.9112238560051346,0.14494274356222137,0.09519797838128558,0.1914097333538026,138.2351238792426,105.60886304087981,0.7886671708944052,1.4700622275727835,0.14485457027228746,0.09518490496813092,0.1916979689001885,3.694783176893719,2.2517938854946027,0.9093748796447713,1.7264184057773266,0.18018618302648237,0.10544977256047798,0.1913177277516904,1.1584132324719811,1.4297351870703041,0.5196801335604784,0.8962897208851031,0.1421777283659987,0.09536961238097155,0.1913189096600197,1.8721386490817238,1.5524505020261372,0.7177006781736288,1.3302898168326136,0.1421411034407421,0.09541432579621323,0.19159466901455302,2.320789064614699,1.6888725971309488,0.8157776901040569,1.5383889738641514,0.16599925723834322,0.10207228075462292,2000,153.781,Mon Mar 20 13:32:48 2023,23506100,84,9
5,50,1,0.4,-0.2,0.5,0.3,0.2,0.098,0.05,TRUE,5.64629435946949e-4,0.46238206181426494,-0.13450610926587123,0.07497839710948244,-0.14631513740109262,0.005875280792286009,-6.090573747158948e-4,7.194981449661879e-4,-9.207957578300089,3.326909008758689,0.008021056655476805,-0.006153698672957719,-0.009907008005773188,-4.615979643811893e-4,-0.0030675459925000224,8.499484878500095e-4,0.0212153210131,0.013309586635770008,-0.017161430309550006,-0.015566680667625003,-0.004909775998660003,0.00608989273071948,0.2450751085705553,0.13696909211443828,0.02031709999342666,0.05093720557290684,0.002709714695823113,0.0020671587912506014,0.006087481401330181,51576.60697103363,6951.4260701192115,0.326396424054941,1.1869839008260221,0.0033101750810111672,0.0020829038285703825,0.005764524036896418,1.1350098723385214,0.35516224989684336,0.16165836385395155,0.6162614137286769,0.0027933699142400066,0.0016082753638430852,0.0010714021332350805,0.4630807020524843,-0.130884643384704,0.07511750246012466,-0.14631004626606867,0.002772447963275633,-0.00656941014211871,0.001175503355231596,-0.13469951833616411,0.048394097086146066,0.014053620946055927,-0.02306607942909771,-0.012406300612130421,-0.006395696420573135,-0.002602120293750023,0.008956843822312512,6.5328166374999e-5,0.01204147021346251,-0.01771826294318751,-0.020114383890000004,-0.010943736017937503,0.07587299432956315,0.4950076332146358,0.37511656233211055,0.13979262082469274,0.2178675487781538,0.04979323713280068,0.04457407503491756,0.07570500968673656,0.9197304519315133,0.5328713269548315,0.28431662050338685,0.5474008641914696,0.05826618802877654,0.04486023755775737,0.07510594047274523,0.7981109792237783,0.4799337403082068,0.2893201662682089,0.5368278804220302,0.05517343337052192,0.032628115551607904,0.9385,0.236,0.9265,0.894,0.847,0.916,0.7005,0.939,0.9055,0.926,0.9445,0.945,0.87,0.6975,0.943,0.948,0.954,0.9485,0.9495,0.9935,0.992,0.29867274263416954,0.6617824338321115,1.3285694115195021,0.46535084632818796,0.6588746296405386,0.20020958126965063,0.1534387236698711,0.29866604928862855,93.63594265388345,27.023583405195314,1.4928279743384387,2.8652983782482786,0.1999607817979358,0.15259996416903462,0.2985887104767161,6.701975822897526,3.0920843085092833,1.3055702503890825,2.4962236921322134,0.3213017057355717,0.26883606535618426,0.29819224219734397,0.6581271731533745,1.3214912676276396,0.4618424647047649,0.6535535322285737,0.2060673252954857,0.1520361221098133,0.29818881262037167,4.046235069385963,2.041976263318432,1.1950362866523843,2.2846010076255183,0.20593769980961457,0.15087313851831458,0.2976200961584486,3.7980484422741667,2.0129485174999364,1.154852376521134,2.197543687980531,0.2967180057980252,0.2539148843400292,2000,206.69300000000004,Mon Mar 20 13:36:14 2023,23506100,388,12
25,50,1,0.4,-0.2,0.5,0.3,0.2,0.098,0.05,TRUE,-3.387816593099047e-4,0.23749142773129342,-0.06916647102542312,0.035651430690772104,-0.07169284032413907,-0.0015383046926833088,-0.00245562779712867,-3.4135074039753406e-4,-0.0028977794147621912,0.0035573299250181755,-8.822466554008135e-4,9.072491130149543e-4,-0.006980749750890118,-0.002479511078873019,-3.5768304000002214e-4,-0.06187483213796499,0.02064672626265,-0.009388808218849989,0.01866483819320499,-0.010844462478600004,-0.0044606361520000025,9.225518728812269e-4,0.09572664041402058,0.06993333802933765,0.009070984929142618,0.02883955562166923,7.174155406732216e-4,2.89298804174473e-4,9.223349082662419e-4,0.14807378904952248,0.08317838588682709,0.01790032118787061,0.06393217907275092,8.333561431518729e-4,2.8860828827421655e-4,9.222933334406189e-4,0.26538646461701254,0.08915304085091334,0.02139452663650302,0.07762346843680307,9.297909892681432e-4,3.1172551360727455e-4,-1.354625664607727e-4,0.2387809883968576,-0.06757810325713655,0.03652807570340386,-0.07397659466989275,-0.002776812481107343,-0.0031483186508483884,-1.3713796041431905e-4,0.016976615758865634,0.0012245249248149007,0.0036049061442665633,-0.00740124350355262,-0.007929064052954179,-0.0031763691900869085,-1.485214500000219e-4,-0.034585816266206236,0.0174772685125,-0.00429093806249999,0.008692747522756237,-0.011708019646250003,-0.005104659696875003,0.03010067548223225,0.3108169090245063,0.26780460073943013,0.09360270396683118,0.16965597776016117,0.025960355001126298,0.016457045880759334,0.030168942993411905,0.320168304497746,0.2737024253502904,0.12292709756820216,0.23460355000252803,0.027797568765284743,0.01661382051638401,0.03017146829453388,0.35428336381590775,0.28554782608806883,0.13366074660496866,0.2581108764409613,0.02977767782227415,0.01756753015648333,0.954,0.7395,0.9275,0.911,0.904,0.9245,0.9105,0.954,0.9185,0.9305,0.935,0.9305,0.887,0.913,0.954,0.931,0.934,0.9325,0.9315,0.886,0.896,0.12110932528457725,0.7484743434873941,0.9382915247192489,0.3370954834666517,0.5796300424571763,0.10210205567693889,0.06583722039229854,0.1211097827221339,1.2695063131212232,1.007362055428589,0.4883632770471643,0.9100773031472541,0.10210195650171418,0.06582052445917018,0.12117911537392154,1.4311054814805246,1.0456494856990521,0.5196755856660116,0.9778427067902219,0.10881156282633782,0.06690744408931026,0.12104969255411362,0.7438211226243463,0.9330670302237909,0.3351875503635801,0.5765351968914745,0.10115103335289052,0.06532234674261429,0.12105003364602389,1.2059127656359088,0.9916909625658296,0.47346085316408715,0.8804829349844857,0.10115167767171795,0.06530565692213182,0.12111923897496463,1.3188504501251719,1.016790810633423,0.5023080391778981,0.9440256797433481,0.10732914695169793,0.0663627500861863,2000,148.255,Mon Mar 20 13:38:42 2023,23506100,4,11
5,100,1,0.4,-0.2,0.5,0.3,0.2,0.098,0.05,TRUE,-2.232510563496865e-4,0.46141079575772637,-0.13027277066326243,0.07612411280525758,-0.15092603585715444,0.007244841289642318,-4.212972411904285e-4,-2.840364074207821e-4,-116.3769245129027,21.260667842263626,-9.94025084479946e-5,7.239086321541461e-4,-0.00789411833974759,-3.095333648748685e-4,-0.0023301875800000225,-0.057502905937299995,0.029960259542805,0.007313816760151511,-0.01149443099407501,-0.012075008194255004,-0.0038933389467950027,0.0029873009336031974,0.2279972345013001,0.07648045210680098,0.012747097165601047,0.03764002576862232,0.0016181368620199062,0.0011797483524233691,0.002991062218317335,19331961.0591759,802477.070639869,0.12350402276571663,0.4665180013307427,0.0022578644486695412,0.0011839484871436219,0.0029044140374037556,0.6428028775015854,0.15582370183678335,0.07573180573568725,0.2920761577664613,0.0019119240911325507,9.752379844985325e-4,-3.658744987121342e-4,0.4613518470536769,-0.13245835528628508,0.07713404075479618,-0.15172439121621978,0.0058802838326808575,-0.003083507750055134,-4.279703428563203e-4,-0.1084392637006016,0.04154126942895937,0.013001142868881285,-0.022956006842362535,-0.007557342278722387,-0.0029913779437358433,-0.002479304125000022,-0.03047696189037499,0.013001590615624998,0.012069952970189386,-0.02185099742384376,-0.014084144036250005,-0.007250970681250002,0.05443577459942637,0.4779425219529382,0.28095579329848747,0.11462199919829759,0.19556646844650932,0.04076762837412351,0.03491261519216742,0.054477148631537124,0.6898258998783143,0.37614213193615803,0.21633220196332317,0.41831805055140836,0.046486584535047136,0.03511979955646186,0.054200857014224293,0.6182321729455323,0.33203203046918495,0.21694077530137165,0.4198837209276506,0.04469508178628731,0.03169109165699393,0.9435,0.039,0.901,0.851,0.7375,0.94,0.8455,0.943,0.904,0.9235,0.944,0.941,0.8645,0.8455,0.945,0.95,0.95,0.9515,0.943,0.9785,0.996,0.21163111892967726,0.46650997118079124,0.9344129264923883,0.3282691520044616,0.46357760020347516,0.153787097023453,0.1279464805154578,0.21163579589605913,593.1479135245767,120.64226122316701,1.027510108973028,1.9834802840946932,0.1538529747443341,0.12823266334455025,0.21136855022999865,3.3639487711423883,1.5475549322224207,0.9485693881756452,1.8241526136646813,0.214886538127133,0.1645671888270804,0.2115043558004725,0.4657628030479589,0.9316552590445398,0.3273492606947115,0.4622725396021582,0.1560650128781701,0.134438820851073,0.21150924678350239,2.6289841133153513,1.276739464570386,0.8819201178166796,1.6985017719557232,0.1560968470465469,0.13477997565090538,0.21123920970917476,2.416683589491422,1.233278289723594,0.8613181147971893,1.6523138421444952,0.20133243366250447,0.16116583366036774,2000,189.269,Mon Mar 20 13:41:52 2023,23506100,147,7
25,100,1,0.4,-0.2,0.5,0.3,0.2,0.098,0.05,TRUE,1.3826401078422042e-4,0.24145714146281907,-0.06246604036149579,0.03558401510362873,-0.07084711988295339,0.002806828869800563,-7.844021227284802e-4,1.385737225149509e-4,0.007142633583761619,0.0074234741327293165,-0.0026106448810338284,0.005100102404804089,-7.183686550418812e-4,-8.258013879805219e-4,1.2724434499997763e-4,-0.01803368370735499,0.014921366463929999,-0.0069035761136999885,0.01405421152796499,-0.004903735366000004,-0.0021496329654500028,4.7174804109021047e-4,0.07811430994534622,0.03533555621936241,0.005146721485411741,0.016303390393923856,4.031935116457084e-4,1.4895526780660945e-4,4.7180247347102466e-4,0.0630534300322403,0.036878147356711084,0.008463767432629665,0.029235549213184667,4.217606271479676e-4,1.4879531026143575e-4,4.7176645711643095e-4,0.06902961536996133,0.037964807626557684,0.009158632900922356,0.03221647381049492,4.5348006926068446e-4,1.5636347489004658e-4,2.9874225110760875e-5,0.24096285254958283,-0.06451712400437123,0.03580244032179954,-0.07160154939700278,0.0021837874574173557,-0.001039100044060053,3.1990590896132545e-5,0.012929865066050731,0.004443748416709126,-9.119804874239389e-4,0.001978283521321932,-0.001261753950731169,-0.0010791862434558234,2.0768362499977815e-5,-0.011343067751693739,0.011564558974999998,-0.004873707343749988,0.01028216371383124,-0.0054911871287500035,-0.0023878791862500027,0.021561351790652775,0.27956694706743834,0.1882570740098714,0.07308675365297312,0.1257676814353397,0.020199975719716858,0.012175797466982644,0.02155340724227168,0.23673291382172065,0.18999452634668626,0.09102071146822839,0.16621658544334159,0.020648650164888382,0.012224488134688748,0.021560171940818693,0.24472809068249038,0.19330992492544272,0.09378532032812523,0.1734210568062846,0.021549178725798236,0.012564396072497838,0.9515,0.557,0.9305,0.908,0.894,0.942,0.927,0.9515,0.923,0.9295,0.9435,0.9365,0.924,0.9285,0.9515,0.927,0.9295,0.9415,0.9345,0.9095,0.918,0.08574270015524794,0.5310909731631596,0.6681532345020728,0.2394497769670173,0.41073328150142585,0.07463539919686091,0.04749987134114225,0.08574244751183066,0.886791206683787,0.7066887869304255,0.3467293772556354,0.6465113757095051,0.07463461648352868,0.04747723473621149,0.08576685862376653,0.9274843197048058,0.7155148373789583,0.35787108168329657,0.670728539879607,0.07786469114997645,0.04794466130008883,0.0857439637949445,0.5299499271872693,0.6672113690769124,0.23886751691365016,0.4095827114882722,0.07428193196757549,0.0473271025509411,0.0857435634261592,0.8708413536438031,0.7035074519413584,0.3420707674439887,0.6357766957676774,0.07428096890144163,0.047305638321650086,0.08576792075911918,0.9104043841028977,0.7119608948860856,0.3527189582076741,0.6596545672592918,0.0775518247445857,0.04777857220179107,2000,164.79999999999995,Mon Mar 20 13:44:37 2023,23506100,0,24
5,20,1,0.1,0.3,0.5,0.3,0.2,0.0955,0.05,TRUE,0.0051871589846987295,-0.15324376019205369,0.05621082695914029,0.06516699856636406,-0.1437720571655858,0.014487328916993192,0.00487343213049719,0.005384576966548181,-1071.269017241525,172.83715408412797,-0.008543802945014075,-0.0021172573631907995,0.002007072832697775,0.004561036279418549,0.0064544445962199945,-0.00898897629173998,0.0516849199656,0.03307112328308001,-0.08187639733891501,-0.010695478693300002,-0.0029129767056400024,0.01788133831943318,0.10938764000734832,0.422057957201975,0.05043348428259854,0.11065367863531607,0.005682608255368766,0.0053168252201145514,0.01786877474432238,12917911336.493916,883222903.7865132,2.53057797800805,7.327433563328946,0.005740041394662933,0.005320789822804447,0.016537906635195197,4.29644704936265,1.4518648426427248,0.40802574585290863,1.4420540386603526,0.004814319614693658,0.004107379295320906,0.004613832843689264,-0.15143619284932713,0.05887202085119646,0.06581102334383844,-0.14549406844232188,0.007202598261305191,-0.01010608187878358,0.004757025649004292,-6.422215939066717e-4,0.027807382915733987,0.019387714386579647,-0.05019375092839748,-0.005531709983690475,-0.010490098906214888,0.005837409980274994,-0.031476638927175005,0.048983095256999995,0.03029427024760001,-0.07836722292364376,-0.020007415936250002,-0.016780725662312503,0.13025318455517734,0.32683112276596976,0.6422985751831646,0.2157980117115943,0.32246980071171294,0.07084097238929161,0.037017983635264595,0.13060865330675167,1.2133246382562153,0.9666241740807845,0.41609115149482023,0.7753126722214888,0.07326314209213397,0.03785915976248864,0.12375652640517391,1.1716152113606653,0.8626604292240633,0.42091571021943563,0.773519616097041,0.06615227404993212,0.030279679634054132,0.9375,0.908,0.929,0.924,0.906,0.8385,0.517,0.938,0.936,0.927,0.932,0.9365,0.8305,0.523,0.946,0.986,0.965,0.9475,0.944,0.9995,0.9855,0.5024967664209582,1.1274766374549983,2.305743596019722,0.7888540905474651,1.1252363749789422,0.29194781636441935,0.18868026691772175,0.5025411971764898,13507.843723746155,5955.581405107322,2.467469659764764,4.684417024276819,0.2924862476471488,0.18746107461939637,0.5111479135555472,19.837987594091842,10.327099167296375,2.1110332563710834,3.9840801123757585,0.6518894670255144,0.6120070344083794,0.5002302782007482,1.1095560271144682,2.2712645451172695,0.7763988276134909,1.1049072363370196,0.2945287576969176,0.15017926029985917,0.5003570479921458,8.174727365030574,4.355281100263943,1.7755592573778607,3.369739954482308,0.2950466442935639,0.14991561559550198,0.503357102188165,8.764779515209632,4.916160219673337,1.7553669919808872,3.3167778112179542,0.563591892951511,0.5154980210887317,2000,315.7750000000001,Mon Mar 20 13:49:52 2023,23506100,1573,20
25,20,1,0.1,0.3,0.5,0.3,0.2,0.0955,0.05,TRUE,1.7088811242753943e-4,-0.08178425730212152,0.021878560145101037,0.039163182351826246,-0.07600338857786629,-0.017585014453109178,-0.008105988190844519,1.7050602931821402e-4,22.464631292959087,-17.6807452463282,0.006724588273897413,-0.010725471541406073,-0.02228287892107331,-0.008106002712411414,2.9710741433649427e-4,0.027441295351060505,-0.018675745379634998,-0.006829832881299989,0.017273682309646987,-0.0251138871115,-0.011628361982235503,0.0028044404778839933,0.1167291953439761,0.21076123218102627,0.022853985507751202,0.0704202905620916,0.0017749904744103473,8.397366181625453e-4,0.002803765183128428,1044906.5645670942,613932.9037572669,0.059261226528797194,0.20795390001462022,0.0020409773621903877,8.367206151997493e-4,0.0027946147057495356,1.4421843568786057,0.43028642514923804,0.10754523196552576,0.38417439842416273,0.002133269943027815,8.623895670703735e-4,-2.5144665130382506e-4,-0.08187006708443434,0.023997080770672058,0.03874001228087259,-0.07484650424805908,-0.020333731871777873,-0.010304746559101297,-2.459622974158133e-4,-0.012179454988930501,0.0029550699051827146,0.011257651955144147,-0.01923629157328393,-0.024842459932569668,-0.010305842564452038,-1.0116898187500576e-4,0.022855781213825633,-0.00802016343704375,-0.002559208995374988,0.008394522043308738,-0.02806597539125,-0.014249989250187502,0.05150087304568273,0.33308680905721205,0.441326363907261,0.14655668362573782,0.257650679848042,0.04254667506282396,0.02934288310086204,0.051241876544064584,0.5201327843826428,0.48899450898820085,0.19803146004393282,0.36963238114218366,0.044769749970614815,0.029553716278910656,0.050856509730753764,0.622164744667081,0.5107909952824973,0.22948523485238848,0.4250887301508741,0.04641369999710136,0.030200231083329445,0.9465,0.9015,0.8785,0.9155,0.9115,0.793,0.807,0.9465,0.913,0.8795,0.931,0.923,0.768,0.805,0.9475,0.926,0.9035,0.9295,0.926,0.812,0.876,0.20752013305639933,1.1717689387216994,1.452154585489244,0.5468309499467756,0.9439217835274865,0.14247417148216793,0.10001668250573131,0.20752436246493275,133.18729377448008,101.53006924613176,0.8194561588531933,1.5286257210594514,0.14232727498415787,0.09995531945953529,0.20785607339569076,4.256799930243181,2.3148828514952653,0.9470328395128063,1.7958656100838815,0.16866208253286624,0.11442851753745045,0.20742512544024821,1.1519956181985742,1.4254956466803639,0.5386008016535359,0.9279691669104428,0.13997872808241862,0.10118556916983266,0.20742677609739887,1.8661721665857876,1.5499905721321507,0.7434894798613787,1.3790771505075254,0.13985751305393102,0.10120418089158911,0.20775007313390623,2.3062013566191824,1.6830645054934568,0.8459615177324493,1.5963083627717318,0.15612286651822518,0.11069487559270787,2000,158.67100000000005,Mon Mar 20 13:52:31 2023,23506100,137,12
